"start" "end" "total.SNPs" "total.Bases" "depth" "unique.SNPs" "dhSNPs" "reference.Bases" "Theta" "Pi" "Heterozygosity" "X.GC" "Recombination" "Divergence" "Constraint" "SNPs"
"1168" 1222001 1223000 6 11120 11.12 5 0 1000 13.332 8.644 4.946 31.9319 0.000135523 0.01096491 0 0
"1169" 1223001 1224000 6 8373 8.37 4 1 1000 15.152 11.804 7.166 37.037 0.00013601 0.01001001 0 1
"1170" 1224001 1225000 1 9844 9.84 1 0 1000 3.742 1.864 1.016 32.2322 0.00013606 0.006006006 0 0
"1171" 1225001 1226000 5 7438 7.44 1 1 1000 4.081 6.214 6.05 38.3383 0.00013606 0.01301301 0 0
"1172" 1226001 1227000 6 9288 9.29 1 1 1000 4.164 6.988 6.729 35.3353 0.00013606 0.01101101 0 0
"1173" 1227001 1228000 20 10054 10.05 13 4 1000 47.477 33.126 19.892 33.1331 0.00013606 0.01001001 0 0
"1174" 1228001 1229000 2 8509 8.51 2 0 1000 7.623 4.245 2.351 41.1411 0.000136105 0.01901902 0 1
"1175" 1229001 1230000 2 8991 8.99 1 0 1000 3.003 2.711 1.668 38.5385 0.000136352 0.006006006 0 1
"1176" 1230001 1231000 0 9284 9.28 0 0 1000 0 0 0 33.9339 0.0001364 0.006006006 0 0
"1177" 1231001 1232000 4 8040 8.04 1 1 1000 4.246 6.332 4.975 32.5325 0.0001364 0.02002002 0 0
"1178" 1232001 1233000 0 5541 5.54 0 0 1000 0 0 0 38.7387 0.0001364 0.01101101 0 0
"1179" 1233001 1234000 0 5496 5.5 0 0 1000 0 0 0 30.03 0.0001364 0.02702703 0 0
"1180" 1234001 1235000 0 444 1 0 0 444 0 0 0 34.8348 0.0001364 0.02002107 0 0
"1181" 1235001 1236000 6 906 2.29 2 0 395 33.603 32.946 66.243 34.5345 0.0001364 0.02002107 0 0
"1182" 1236001 1237000 1 6619 6.62 1 0 1000 4.169 2.666 1.511 32.2322 0.0001364 0.01223582 0 0
"1183" 1237001 1238000 1 8222 8.22 1 0 1000 4.279 2.223 1.216 32.1321 0.0001364 0.01701702 0 0
"1184" 1238001 1239000 16 7127 7.13 4 1 1000 16.207 11.729 21.924 39.8398 0.0001364 0.003003003 0 0
"1185" 1239001 1240000 0 7508 7.51 0 0 1000 0 0 0 39.1391 0.0001364 0.008008008 0 0
"1186" 1240001 1241000 5 10172 10.17 5 0 1000 18.465 9.046 4.915 38.8388 0.0001364 0.005005005 0 0
"1187" 1241001 1242000 15 9757 9.76 5 0 1000 16.499 9.128 15.245 49.6496 0.000136891 0.007007007 41 1
"1188" 1242001 1243000 1 5867 5.87 1 0 1000 4.174 2.922 1.704 63.8639 0.00013716 0.01419355 147 0
"1189" 1243001 1244000 13 10136 10.14 2 2 1000 7.517 10.404 12.332 50.1502 0.00013716 0.007007007 0 0
"1190" 1244001 1245000 3 8395 8.4 3 0 1000 10.731 6.355 3.574 46.8468 0.00013716 0.008008008 0 0
"1191" 1245001 1246000 7 9352 9.35 3 1 1000 11.169 9.958 6.951 45.3453 0.000444281 0.02002002 0 2
"1192" 1246001 1247000 2 8773 8.77 2 0 1000 7.082 4.084 2.28 47.9479 0.000535272 0.007007007 0 0
"1193" 1247001 1248000 2 8509 8.51 2 0 1000 8.032 4.267 2.35 41.9419 0.000535272 0.01005025 0 0
"1194" 1248001 1249000 16 11128 11.13 3 1 1000 10.055 7.508 14.265 50.1502 0.000697408 0.008008008 0 1
"1195" 1249001 1250000 0 7883 7.88 0 0 1000 0 0 0 45.8458 0.001101613 0.01101101 0 0
"1196" 1250001 1251000 1 6585 6.59 1 0 1000 3.953 2.645 1.519 52.2523 0.00890531 0.02002002 0 1
"1197" 1251001 1252000 3 7296 7.3 3 0 1000 10.513 7.081 4.112 51.1512 0.01603628 0.01001001 0 0
"1198" 1252001 1253000 2 7310 7.31 2 0 1000 7.32 4.782 2.736 45.7457 0.01603628 0.005624297 0 0
"1199" 1253001 1254000 16 5013 5.08 14 2 986 50.011 43.548 31.92 49.1491 0.01603628 0.05319149 0 0
"1200" 1254001 1255000 3 10340 10.34 2 0 1000 8.519 5.081 2.841 37.9379 0.01603628 0.01801802 0 0
"1201" 1255001 1256000 2 4677 4.68 2 0 1000 9.014 7.118 4.277 49.1491 0.0199102 0.01804671 0 1
"1202" 1256001 1257000 7 7419 7.42 5 1 1000 17.901 15.07 9.772 50.6507 0.02499527 0.01020408 0 1
"1203" 1257001 1258000 4 8338 8.34 3 1 1000 11.677 8.044 4.798 46.1461 0.0188709 0.009009009 0 1
"1204" 1258001 1259000 5 9824 9.82 4 1 1000 12.797 8.665 5.09 46.5465 0.01445949 0.01001001 0 0
"1205" 1259001 1260000 20 6302 6.3 3 1 1000 12.794 10.359 32.133 45.9459 0.009956246 0.01901902 0 1
"1206" 1260001 1261000 22 7536 7.54 5 3 1000 18.937 19.5 29.194 45.1451 0.001149607 0.01201201 0 0
"1207" 1261001 1262000 4 6944 6.94 2 1 1000 7.717 8.174 5.761 43.2432 0.000957948 0.01201201 0 1
"1208" 1262001 1263000 3 11593 11.59 2 1 1000 7.13 4.495 2.588 50.3504 0.000828892 0.01401401 0 0
"1209" 1263001 1264000 14 11233 11.23 6 1 1000 20.84 13.195 12.686 50.1502 0.000825806 0.009009009 0 1
"1210" 1264001 1265000 28 7812 7.81 3 3 1000 13.724 15.828 35.361 48.8488 0.000824782 0.009009009 0 0
"1211" 1265001 1266000 13 6322 6.39 5 3 990 20.971 22.831 19.773 44.9449 0.000824797 0.01301301 0 1
"1212" 1266001 1267000 20 7094 7.09 7 5 1000 28.179 28.437 28.547 43.5435 0.000824815 0.01301301 0 1
"1213" 1267001 1268000 22 20019 20.02 6 3 1000 18.613 14.712 10.989 44.4444 0.000825791 0.01201201 0 1
"1214" 1268001 1269000 9 11203 11.2 6 1 1000 19.82 13.467 8.034 49.5495 0.000826076 0.01701702 0 1
"1215" 1269001 1270000 1 8026 8.03 1 0 1000 3.123 2.16 1.246 57.0571 0.000826088 0.01401401 0 0
"1216" 1270001 1271000 1 5710 5.71 1 0 1000 4.391 3.036 1.751 58.8589 0.000826088 0.01301301 28 0
"1217" 1271001 1272000 6 5470 5.47 1 0 1000 4.477 3.134 10.968 60.7608 0.000826088 0.009009009 581 0
"1218" 1272001 1273000 10 8675 8.68 4 1 1000 14.275 12.485 10.95 58.2583 0.000809989 0.007007007 172 1
"1219" 1273001 1274000 3 9700 9.7 2 1 1000 7.879 5.296 3.093 51.2513 0.000803149 0.008008008 0 1
"1220" 1274001 1275000 8 11425 11.42 4 1 1000 13.372 8.739 7.002 46.4464 0.000790242 0.02102102 0 0
"1221" 1275001 1276000 17 12506 12.51 6 5 1000 18.386 19.407 13.593 57.3574 0.000790013 0.01201201 0 1
"1222" 1276001 1277000 11 6521 6.52 4 3 1000 14.83 18.487 16.87 59.8599 0.000786938 0.01060445 150 1
"1223" 1277001 1278000 5 2471 5.07 3 1 487 34.541 25.684 20.235 35.9359 0.000786391 0.01780415 0 1
"1224" 1278001 1279000 7 4902 5.38 5 2 911 20.812 20.276 14.281 47.1471 0.000765689 0.01521438 0 1
"1225" 1279001 1280000 3 9111 9.11 3 0 1000 10.219 5.905 3.293 50.8509 0.000743034 0.01101101 0 0
"1226" 1280001 1281000 3 6917 6.92 3 0 1000 11.101 7.473 4.337 55.4555 0.000743034 0.007007007 479 0
"1227" 1281001 1282000 14 9069 9.07 4 0 1000 14.697 7.989 15.438 63.5636 0.000743034 0.005005005 999 0
"1228" 1282001 1283000 10 8102 8.1 5 1 1000 23.03 18.885 12.342 61.3614 0.000753962 0.01101101 999 1
"1229" 1283001 1284000 8 5056 5.06 5 1 1000 19.918 19.012 15.823 58.8589 0.000755232 0.007007007 999 0
"1230" 1284001 1285000 9 7622 7.62 2 2 1000 7.151 7.93 11.808 58.8589 0.00183819 0.01201201 968 2
"1231" 1285001 1286000 10 7397 7.4 4 2 1000 11.705 14.318 13.52 54.8549 0.004559722 0.02202202 378 2
"1232" 1286001 1287000 30 6704 6.7 9 6 1000 33.756 37.059 45.31 59.5596 0.004753965 0.01801802 230 2
"1233" 1287001 1288000 64 8949 9.01 13 9 993 45.714 50.905 72.004 48.048 0.004938353 0.01801802 20 3
"1234" 1288001 1289000 17 8007 8.01 4 4 1000 16.526 22.403 21.544 63.4635 0.007739275 0.01301301 344 3
"1235" 1289001 1290000 6 10733 10.73 4 1 1000 13.973 9.562 5.474 51.952 0.007944883 0.02402402 141 0
"1236" 1290001 1291000 25 9398 9.4 6 2 1000 21.048 16.986 27.001 39.7397 0.007944883 0.01101101 0 0
"1237" 1291001 1292000 14 6929 6.93 5 3 1000 19.331 20.931 19.845 41.041 0.007944883 0.02802803 0 0
"1238" 1292001 1293000 3 9598 9.6 1 1 1000 3.795 4.689 3.126 44.044 0.007944883 0.01301301 0 0
"1239" 1293001 1294000 39 9784 9.78 5 4 1000 19.622 22.779 39.607 48.2482 0.006692361 0.01101101 39 4
"1240" 1294001 1295000 6 7047 7.05 4 2 1000 16.015 13.796 8.514 49.5495 0.00601703 0.01001001 61 1
"1241" 1295001 1296000 13 8530 8.53 5 3 1000 17.684 19.17 14.654 59.5596 0.005524989 0.01001001 70 1
"1242" 1296001 1297000 5 5687 5.69 3 1 1000 13.997 13.28 8.791 53.6537 0.005133483 0.01801802 720 1
"1243" 1297001 1298000 5 6530 6.53 1 1 1000 5.228 8.144 6.891 51.4515 0.00510348 0.02258065 999 0
"1244" 1298001 1299000 2 9728 9.73 2 0 1000 5.629 3.576 2.056 48.7487 0.00510348 0.01305767 999 0
"1245" 1299001 1300000 1 10156 10.16 1 0 1000 3.089 1.77 0.985 44.3443 0.005146918 0.00821018 999 1
"1246" 1300001 1301000 17 9041 9.04 7 3 1000 26.428 23.317 18.251 47.4474 0.005163071 0.01901902 10 1
"1247" 1301001 1302000 7 7859 7.86 4 1 1000 16.37 13.289 8.907 57.5576 0.005201443 0.01301301 0 1
"1248" 1302001 1303000 10 7867 7.87 6 1 1000 22.181 17.647 12.552 44.9449 0.004682733 0.01239157 0 1
"1249" 1303001 1304000 4 6261 6.26 1 0 1000 2.971 2.539 6.189 50.8509 0.000468742 0.01501502 0 0
"1250" 1304001 1305000 1 4863 4.86 1 0 1000 4.827 3.504 2.057 56.4565 0.000468742 0.01803607 90 0
"1251" 1305001 1306000 2 3473 3.47 2 0 1000 10.367 9.087 5.76 42.7427 0.000468742 0.02002002 0 0
"1252" 1306001 1307000 10 7049 7.05 6 2 1000 23.134 21.73 13.831 53.5536 0.000430753 0.01855288 0 1
"1253" 1307001 1308000 25 10302 10.3 5 4 1000 17.04 23.042 24.51 50.0501 0.000393707 0.01403509 0 1
"1254" 1308001 1309000 12 6911 6.91 5 1 1000 21.561 16.446 17.544 47.3473 0.000390034 0.03814714 0 1
"1255" 1309001 1310000 5 5298 5.3 3 1 1000 16.191 11.374 9.437 49.8498 0.000391616 0.02690583 0 0
"1256" 1310001 1311000 3 5767 5.77 3 0 1000 13.838 9.063 5.202 49.7497 0.000391616 0.01937716 0 0
"1257" 1311001 1312000 5 6924 6.92 2 1 1000 7.472 6.36 6.861 46.3463 0.000391616 0.01601602 786 0
"1258" 1312001 1313000 6 3885 4.08 5 0 953 29.642 23.21 14.157 54.8549 0.000391616 0.01301301 551 0
"1259" 1313001 1314000 13 9201 9.2 4 3 1000 14.647 15.915 14.128 49.7497 0.000391616 0.01201201 0 0
"1260" 1314001 1315000 10 7930 7.93 5 1 1000 18.4 14.512 12.61 49.049 0.000391616 0.01401401 0 0
"1261" 1315001 1316000 6 9939 9.94 3 1 1000 9.248 7.738 6.288 46.7467 0.000391616 0.01208459 0 0
"1262" 1316001 1317000 4 8660 8.66 3 0 1000 12.237 8.14 4.619 41.9419 0.000391616 0.007007007 0 0
"1263" 1317001 1318000 18 9691 9.69 5 4 1000 19.075 21.128 18.574 53.2533 0.001175841 0.007007007 0 2
"1264" 1318001 1319000 19 8925 8.93 4 4 1000 14.442 22.703 21.428 48.3483 0.001946235 0.01501502 0 2
"1265" 1319001 1320000 2 10463 10.46 2 0 1000 7.305 3.523 1.911 42.8428 0.001402017 0.01201201 0 0
"1266" 1320001 1321000 13 9664 9.66 5 3 1000 18.229 17.958 13.711 36.1361 0.001402017 0.01201201 0 1
"1267" 1321001 1322000 4 9586 9.59 3 1 1000 10.6 7.16 4.173 35.035 0.00140291 0.01701702 0 0
"1268" 1322001 1323000 13 12048 12.05 7 1 1000 21.357 14.608 10.583 31.8318 0.00140291 0.006006006 0 0
"1269" 1323001 1324000 17 8526 8.53 5 1 1000 18.995 15.169 20.232 34.4344 0.00140291 0.01601602 0 0
"1270" 1324001 1325000 2 9741 9.74 2 0 1000 6.79 3.714 2.053 34.2342 0.00140291 0.01122449 0 0
"1271" 1325001 1326000 2 10332 10.33 1 1 1000 2.671 2.961 1.936 31.9319 0.00140291 0.01001001 0 0
"1272" 1326001 1327000 12 9080 9.08 6 1 1000 24.239 17.564 12.907 36.2362 0.00140291 0.01219512 0 0
"1273" 1327001 1328000 37 7636 7.71 13 5 991 43.247 43.745 48.781 35.4354 0.00140291 0.01801802 0 0
"1274" 1328001 1329000 0 7472 7.47 0 0 1000 0 0 0 39.8398 0.00140291 0.01401401 0 0
"1275" 1329001 1330000 13 11140 11.14 9 2 1000 29.245 19.417 11.67 35.4354 0.00140291 0.01101101 0 0
"1276" 1330001 1331000 12 6543 6.54 8 2 1000 29.654 27.498 17.959 53.2533 0.00140291 0.01901902 0 0
"1277" 1331001 1332000 8 8567 8.57 5 2 1000 17.959 14.616 8.755 38.7387 0.00140291 0.01501502 0 0
"1278" 1332001 1333000 13 6669 6.67 4 0 1000 13.783 10.039 20.057 40.1401 0.00140291 0.02402402 0 0
"1279" 1333001 1334000 8 9481 9.48 4 1 1000 13.89 12.487 8.174 45.2452 0.001402859 0.01001001 0 1
"1280" 1334001 1335000 42 8597 8.6 13 7 1000 51.594 56.976 48.851 44.5445 0.001396615 0.02302302 0 1
"1281" 1335001 1336000 29 10551 10.55 8 5 1000 26.825 26.046 27.249 43.043 0.001394012 0.01801802 0 1
"1282" 1336001 1337000 9 12237 12.24 3 1 1000 9.351 7.612 6.946 36.036 0.001392651 0.01201201 0 0
"1283" 1337001 1338000 33 12830 12.88 6 5 996 18.368 21.493 25.917 38.3383 0.001392651 0.02002002 0 0
"1284" 1338001 1339000 18 13544 13.54 2 2 1000 5.968 9.65 12.921 49.7497 0.001392873 0.01501502 0 1
"1285" 1339001 1340000 23 9688 9.69 6 1 1000 21.505 14.162 23.644 44.7447 0.001303216 0.02402402 0 1
"1286" 1340001 1341000 10 8178 8.18 2 2 1000 7.58 11.739 12.228 39.5395 0.000991608 0.01901902 0 0
"1287" 1341001 1342000 7 8989 8.99 4 3 1000 14.949 13.014 7.787 43.1431 0.000823025 0.01201201 0 1
"1288" 1342001 1343000 12 7121 7.12 8 2 1000 33.706 25.54 16.852 38.1381 0.000574741 0.009009009 0 0
"1289" 1343001 1344000 8 8097 8.1 3 2 1000 12.909 13.322 9.262 43.7437 0.000574741 0.006006006 0 0
"1290" 1344001 1345000 9 5327 5.33 8 1 1000 30.178 25.066 15.958 46.7467 0.000575867 0.007007007 378 2
"1291" 1345001 1346000 12 5266 5.27 3 3 1000 15.937 21.612 21.838 44.5445 0.000575374 0.007007007 715 2
"1292" 1346001 1347000 2 7647 7.65 2 0 1000 8.171 4.707 2.615 45.5455 0.000574437 0.01501502 0 0
"1293" 1347001 1348000 4 8830 8.83 4 0 1000 16.015 8.267 4.53 45.1451 0.000574437 0.01201201 165 0
"1294" 1348001 1349000 4 8384 8.38 3 0 1000 10.195 7.209 4.175 39.4394 0.000574437 0.01301301 0 0
"1295" 1349001 1350000 2 8416 8.42 2 0 1000 6.301 4.148 2.376 43.6436 0.000574437 0.01501502 0 0
"1296" 1350001 1351000 8 12058 12.06 4 1 1000 12.148 10.247 6.842 44.2442 0.000574437 0.01801802 0 0
"1297" 1351001 1352000 11 7926 7.93 4 0 1000 14.148 8.898 13.879 47.2472 0.000574473 0.01601602 113 1
"1298" 1352001 1353000 7 11190 11.19 3 1 1000 9.276 9.003 6.256 40.8408 0.000564839 0.01401401 0 1
"1299" 1353001 1354000 5 10131 10.13 4 0 1000 14.359 7.995 4.442 50.0501 0.000480381 0.01401401 0 2
"1300" 1354001 1355000 10 7800 7.8 3 2 1000 11.403 11.352 12.58 41.6416 0.000469555 0.01101101 0 0
"1301" 1355001 1356000 4 6555 6.55 3 1 1000 11.074 9.702 6.103 47.8478 0.00047023 0.01101101 0 2
"1302" 1356001 1357000 2 11477 11.48 1 0 1000 2.404 2.153 1.307 36.1361 0.000470627 0.01001001 0 0
"1303" 1357001 1358000 7 11558 11.56 6 1 1000 20.994 10.928 6.056 37.9379 0.000470627 0.01101101 0 0
"1304" 1358001 1359000 18 11768 11.77 4 3 1000 13.584 14.142 15.508 44.5445 0.000478656 0.01101101 0 2
"1305" 1359001 1360000 14 9573 9.63 6 2 994 18.625 17.094 14.624 41.2412 0.000495387 0.01801802 0 1
"1306" 1360001 1361000 8 11657 11.66 6 2 1000 17.754 11.776 6.863 43.9439 0.000508257 0.01001001 0 1
"1307" 1361001 1362000 2 8870 8.87 2 0 1000 6.905 4.034 2.255 44.4444 0.000514032 0.007007007 0 0
"1308" 1362001 1363000 2 6069 6.07 2 0 1000 8.165 5.68 3.295 42.7427 0.000514032 0.007007007 0 0
"1309" 1363001 1364000 2 7254 7.25 2 0 1000 7.26 4.822 2.757 40.8408 0.000864763 0.01101101 0 1
"1310" 1364001 1365000 17 8986 8.99 7 3 1000 25.813 23.633 18.64 50.8509 0.00097321 0.01301301 0 3
"1311" 1365001 1366000 10 8609 8.61 3 0 1000 7.959 6.468 11.616 51.1512 0.001043416 0.01601602 0 0
"1312" 1366001 1367000 11 5761 5.76 2 1 1000 11.373 8.801 18.878 51.8519 0.001058257 0.01481481 0 1
"1313" 1367001 1368000 8 7483 7.51 5 3 996 21.825 17.778 10.691 51.6517 0.001092346 0.02022472 0 0
"1314" 1368001 1369000 1 6046 6.14 1 0 985 2.779 2.573 1.654 67.8679 0.001092346 0.01559252 134 0
"1315" 1369001 1370000 2 8367 8.37 2 0 1000 8.131 4.35 2.39 43.8438 0.001092346 0.01701702 0 0
"1316" 1370001 1371000 2 5241 5.27 1 1 994 3.663 4.579 3.816 46.046 0.001092346 0.01201201 0 0
"1317" 1371001 1372000 5 8682 8.68 2 2 1000 7.839 8.858 5.759 43.1431 0.000892916 0.01801802 0 2
"1318" 1372001 1373000 6 8848 8.85 3 2 1000 11.21 10.417 6.781 45.1451 0.000685508 0.007007007 0 0
"1319" 1373001 1374000 1 9437 9.44 1 0 1000 3.437 1.918 1.06 44.5445 0.000685508 0.01601602 0 0
"1320" 1374001 1375000 2 6216 6.22 1 0 1000 4.735 4.536 2.815 44.6446 0.000685508 0.01001001 0 0
"1321" 1375001 1376000 2 7213 7.21 1 0 1000 2.329 2.773 2.079 41.1411 0.000685508 0.01601602 0 0
"1322" 1376001 1377000 32 8505 8.5 8 7 1000 28.917 38.788 37.332 45.5455 0.000685508 0.02102102 0 0
"1323" 1377001 1378000 18 7673 7.67 6 4 1000 23.506 26.726 22.969 42.3423 0.000685508 0.02402402 0 0
"1324" 1378001 1379000 39 11821 11.82 8 8 1000 26.429 34.927 32.781 44.6446 0.000690099 0.02661597 0 2
"1325" 1379001 1380000 43 8553 8.55 9 8 1000 32.802 46.807 50.57 48.5485 0.007147265 0.01950488 0 2
"1326" 1380001 1381000 14 7694 7.69 4 4 1000 15.504 21.442 18.034 48.9489 0.01158397 0.01486989 0 0
"1327" 1381001 1382000 19 7390 7.39 6 5 1000 24.683 31.713 26.048 43.043 0.01097268 0.01301301 0 1
"1328" 1382001 1383000 53 9987 9.99 13 10 1000 43.66 59.103 53.071 43.2432 0.001405959 0.01101101 0 1
"1329" 1383001 1384000 44 10015 10.01 10 7 1000 35.327 40.755 43.437 47.8478 0.000949371 0.01801802 0 3
"1330" 1384001 1385000 27 5370 5.37 16 6 1000 67.328 65.66 49.345 46.5465 0.000327658 0.01202405 0 0
"1331" 1385001 1386000 10 5735 5.74 6 2 1000 21.594 21.209 16.564 47.7477 0.000327658 0.01001001 0 0
"1332" 1386001 1387000 37 11248 11.25 12 7 1000 40.535 39.865 33.06 37.2372 0.000327658 0.01101101 0 0
"1333" 1387001 1388000 20 8123 8.12 6 4 1000 21.153 24.273 24.468 30.1301 0.000327658 0.01001001 0 0
"1334" 1388001 1389000 16 10965 10.97 5 4 1000 16.379 17.706 14.321 30.03 0.000332088 0.01001001 0 1
"1335" 1389001 1390000 26 10783 10.78 6 3 1000 18.543 20.157 24.461 38.2382 0.0003595 0.01801802 0 0
"1336" 1390001 1391000 26 11747 11.75 8 5 1000 25.594 27.593 22.346 31.2312 0.0003595 0.01301301 0 0
"1337" 1391001 1392000 12 9636 9.64 6 1 1000 20.012 13.628 11.935 44.8448 0.000362443 0.01901902 0 1
"1338" 1392001 1393000 31 6023 6.02 8 6 1000 35.366 42.742 51.472 48.9489 0.000367737 0.01601602 0 1
"1339" 1393001 1394000 11 6567 6.57 3 2 1000 11.934 14.878 17.131 54.5546 0.000348976 0.01701702 0 1
"1340" 1394001 1395000 19 7616 7.62 6 3 1000 25.41 27.197 25.113 44.6446 0.000336796 0.02302302 0 1
"1341" 1395001 1396000 28 8027 8.03 7 7 1000 27.053 39.036 35.039 37.8378 0.000119093 0.01601602 0 0
"1342" 1396001 1397000 17 7703 7.7 6 5 1000 23.269 29.471 21.42 39.6396 0.000119093 0.01901902 0 0
"1343" 1397001 1398000 23 10498 10.5 7 4 1000 22.847 21.127 21.909 45.5455 0.000119093 0.01501502 0 0
"1344" 1398001 1399000 21 11896 11.9 5 3 1000 16.738 16.769 17.863 48.1481 0.000119093 0.01120797 0 0
"1345" 1399001 1400000 13 6224 6.22 4 0 1000 13.88 10.721 20.888 48.2482 0.000119093 0.02102102 0 0
"1346" 1400001 1401000 13 9110 9.11 6 1 1000 20.42 14.501 13.721 42.042 0.000119093 0.02102102 0 0
"1347" 1401001 1402000 22 8352 8.35 7 3 1000 23.541 24.107 26.791 42.2422 0.000150821 0.01401401 0 1
"1348" 1402001 1403000 20 8619 8.62 4 2 1000 15.125 14.775 23.132 47.2472 0.000237238 0.01501502 0 1
"1349" 1403001 1404000 7 8313 8.31 3 1 1000 10.778 10.642 8.345 47.7477 0.000289926 0.007007007 0 0
"1350" 1404001 1405000 18 7805 7.81 5 2 1000 17.83 17.515 22.421 44.6446 0.000289926 0.01501502 0 0
"1351" 1405001 1406000 31 10387 10.39 5 3 1000 17.297 18.251 29.725 40.4404 0.000289926 0.01673102 0 0
"1352" 1406001 1407000 11 7432 7.48 2 0 993 6.411 4.523 15.306 32.3323 0.000289926 0.007007007 0 0
"1353" 1407001 1408000 19 9932 9.93 4 2 1000 14.606 13.418 18.753 33.1331 0.000289926 0.01301301 0 0
"1354" 1408001 1409000 16 8134 8.13 5 2 1000 16.233 15.103 19.134 36.9369 0.000289926 0.01001001 0 0
"1355" 1409001 1410000 10 8337 8.34 2 2 1000 7.973 12.703 11.395 43.7437 0.000289926 0.008008008 0 0
"1356" 1410001 1411000 29 9683 9.68 6 3 1000 21.591 20.01 30.079 39.9399 0.000289926 0.02102102 0 0
"1357" 1411001 1412000 21 11041 11.04 7 3 1000 23.114 21.91 19.021 37.2372 0.00029162 0.01001001 0 2
"1358" 1412001 1413000 11 6142 6.14 5 1 1000 16.473 15.079 18.316 44.8448 0.000316983 0.01401401 0 0
"1359" 1413001 1414000 0 6018 6.02 0 0 1000 0 0 0 40.8408 0.000316983 0.01401401 0 0
"1360" 1414001 1415000 14 7254 7.25 3 2 1000 12.454 10.953 19.559 48.4484 0.000306038 0.02202202 0 1
"1361" 1415001 1416000 9 8270 8.33 2 2 993 6.591 9.888 10.278 51.2513 0.000300795 0.01901902 0 1
"1362" 1416001 1417000 6 6854 6.85 2 2 1000 7.868 9.541 8.754 53.3534 0.00029858 0.009009009 0 1
"1363" 1417001 1418000 9 4599 4.6 4 2 1000 19.067 20.366 19.572 47.2472 0.000298045 0.01101101 186 1
"1364" 1418001 1419000 20 6070 6.07 5 4 1000 19.843 23.584 32.128 49.1491 0.000297811 0.01401401 999 1
"1365" 1419001 1420000 5 8626 8.63 4 1 1000 15.688 9.957 5.796 50.5506 0.000297813 0.01001001 555 0
"1366" 1420001 1421000 12 9424 9.42 1 1 1000 4.338 3.638 12.733 47.8478 0.00029923 0.02202202 0 1
"1367" 1421001 1422000 9 7343 7.34 6 1 1000 22.977 17.43 12.256 49.8498 0.000306904 0.007007007 690 3
"1368" 1422001 1423000 0 8275 8.28 0 0 1000 0 0 0 42.9429 0.000310632 0.01801802 999 0
"1369" 1423001 1424000 4 6723 6.72 3 1 1000 11.37 9.582 5.95 41.8418 0.00046098 0.02702703 375 1
"1370" 1424001 1425000 9 11351 11.35 1 1 1000 3.083 2.898 8.149 45.3453 0.000657508 0.01201201 0 0
"1371" 1425001 1426000 18 7677 7.68 7 2 1000 24.786 20.561 23.284 40.8408 0.000497065 0.009009009 0 1
"1372" 1426001 1427000 2 8061 8.06 2 0 1000 6.875 4.363 2.481 36.7367 0.000301324 0.01201201 0 0
"1373" 1427001 1428000 0 8881 8.88 0 0 1000 0 0 0 47.047 0.000301324 0.008008008 0 0
"1374" 1428001 1429000 0 8727 8.73 0 0 1000 0 0 0 46.5465 0.000301324 0.007007007 248 0
"1375" 1429001 1430000 9 6992 6.99 2 0 1000 7.807 5.027 12.156 43.5435 0.000301324 0.007007007 0 0
"1376" 1430001 1431000 7 6622 6.62 2 0 1000 8.546 5.301 9.816 44.044 0.000301324 0.01201201 166 0
"1377" 1431001 1432000 1 8241 8.24 1 0 1000 3.572 2.157 1.214 49.1491 0.000301324 0.008008008 0 0
"1378" 1432001 1433000 1 6645 6.64 1 0 1000 4.522 2.693 1.505 32.5325 0.000301324 0.007007007 0 0
"1379" 1433001 1434000 8 10536 10.54 2 1 1000 5.223 4.586 7.356 39.9399 0.000301324 0.01401401 75 0
"1380" 1434001 1435000 3 14126 14.13 3 0 1000 8.028 3.909 2.124 40.5405 0.000301324 0.01001001 0 0
"1381" 1435001 1436000 0 11350 11.35 0 0 1000 0 0 0 42.1421 0.000301324 0.01201201 0 0
"1382" 1436001 1437000 4 10047 10.05 3 0 1000 10.24 6.573 3.733 42.2422 0.000306975 0.01801802 0 1
"1383" 1437001 1438000 8 9368 9.37 7 0 1000 24.585 14.455 8.273 43.3433 0.000356809 0.01101101 0 1
"1384" 1438001 1439000 11 13691 13.69 5 1 1000 14.634 9.339 7.761 44.8448 0.000431889 0.01775805 0 0
"1385" 1439001 1440000 1 13522 13.52 1 0 1000 3.184 1.38 0.74 43.8438 0.000431889 0.006006006 27 0
"1386" 1440001 1441000 17 14173 14.17 4 1 1000 11.063 6.355 11.819 43.8438 0.000742347 0.01401401 70 1
"1387" 1441001 1442000 3 11955 11.95 1 1 1000 3.235 3.861 2.509 45.5455 0.002164555 0.01501502 0 0
"1388" 1442001 1443000 7 9887 9.89 2 2 1000 5.948 8.395 6.574 67.4675 0.002164555 0.01201201 109 0
"1389" 1443001 1444000 20 9635 9.64 4 4 1000 14.129 20.648 20.757 50.2503 0.002164555 0.01401401 0 0
"1390" 1444001 1445000 2 6708 6.71 2 0 1000 6.599 4.969 2.981 49.2492 0.002164555 0.01901902 0 0
"1391" 1445001 1446000 4 7267 7.27 4 0 1000 13.685 9.471 5.504 51.6517 0.002164555 0.01301301 0 0
"1392" 1446001 1447000 9 10501 10.5 4 1 1000 13.409 12.108 8.57 46.7467 0.002164641 0.01501502 0 1
